ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	TAG	FAMILY
4280	northeuralex-fra	JAW	mâchoire	mɑˈʃwaːʁ	m ɑ ʃ w aː ʁ		human body part	Indo-European
4342	northeuralex-cat	JAW	queix	kɛʃ	k ɛ ʃ		human body part	Indo-European
4343	northeuralex-cat	JAW	mandíbula	mənðiβuɫa	m ə n ð i β u lˠ a		human body part	Indo-European
4404	northeuralex-spa	JAW	mandíbula	mandiβula	m a n d i β u l a		human body part	Indo-European
4466	northeuralex-por	JAW	maxila	maˈksilɐ	m a k s i l ɐ		human body part	Indo-European
4467	northeuralex-por	JAW	mandíbula	mãdiβula	m ã d i β u l a		human body part	Indo-European
4533	northeuralex-ita	JAW	mascella	maʃːelːa	m a ʃː e lː a		human body part	Indo-European
4598	northeuralex-ron	JAW	falcă	falkə	f a l k ə		human body part	Indo-European
4664	northeuralex-arb	JAW	فك	fakː	f a kː		human body part	Afro-Asiatic
4726	northeuralex-heb	JAW	לסת	lɛsɛt	l ɛ s ɛ t		human body part	Afro-Asiatic
4786	northeuralex-cmn	JAW	颌	xɤ̌	x ɤ		human body part	Sino-Tibetan
22	hantganbangime-Bankan_Tey	JOINT	dí:ráy	dí:ráy	d iː r a j		human body part	Dogon
60	hantganbangime-Ben_Tey	JOINT	díyáy	díyáy	d i j ai		human body part	Dogon
130	hantganbangime-Jamsay	JOINT	dìgú	dìgú	d i g u		human body part	Dogon
167	hantganbangime-Mombo	JOINT	dígé-lé	dígé-lé	d i g e + l e		human body part	Dogon
206	hantganbangime-Najamba	JOINT	dígìn-gè	dígìn-gè	d i g i n + g e		human body part	Dogon
245	hantganbangime-Nanga	JOINT	dígá	dígá	d i g a		human body part	Dogon
283	hantganbangime-Perge_Tegu	JOINT	dìgú	dìgú	d i g u		human body part	Dogon
322	hantganbangime-Tebul_Ure	JOINT	dígú-gɔ́	dígú-gɔ́	d i g u + g ɔ		human body part	Dogon
360	hantganbangime-Tiranige_Diga	JOINT	dìgí	dìgí	d i g i		human body part	Dogon
395	hantganbangime-Togo_Kan	JOINT	mùŋú	mùŋú	m u ŋ u		human body part	Dogon
433	hantganbangime-Tommo_So	JOINT	dìgú	dìgú	d i g u		human body part	Dogon
472	hantganbangime-Toro_Tegu	JOINT	dìgú	dìgú	d i g u		human body part	Dogon
511	hantganbangime-Yanda_Dom	JOINT	dìgù dígù	dìgù_dígù	d i g u + d i g u		human body part	Dogon
550	hantganbangime-Yorno_So	JOINT	dìgú	dìgú	d i g u		human body part	Dogon
588	hantganbangime-Penange	JOINT	dìgì-lɛ̀	dìgì-lɛ̀	d i g i + l ɛ		human body part	Dogon
659	northeuralex-fin	JOY	ilo	ilɔ	i l ɔ		emotion	Uralic
660	northeuralex-fin	JOY	riemu	riɛ̯mʊ	r iɛ m ʊ		emotion	Uralic
726	northeuralex-krl	JOY	ilo	ilɔ	i l ɔ		emotion	Uralic
793	northeuralex-olo	JOY	ihalmo	ihɑlmɔ	i h ɑ l m ɔ		emotion	Uralic
794	northeuralex-olo	JOY	ihastus	ihɑstʊs	i h ɑ s t ʊ s		emotion	Uralic
860	northeuralex-vep	JOY	ilo	ilɔ	i l ɔ		emotion	Uralic
861	northeuralex-vep	JOY	ihastuz	ihɑstʊz	i h ɑ s t ʊ z		emotion	Uralic
921	northeuralex-ekk	JOY	rõõm	rɤːm	r ɤː m		emotion	Uralic
985	northeuralex-liv	JOY	rȭm	rɨːm	r ɨː m		emotion	Uralic
1050	northeuralex-sma	JOY	aavoe	ɑːβuʌ	ɑː β u ʌ		emotion	Uralic
1051	northeuralex-sma	JOY	gearjoe	keærjuʌ	k e æ r j u ʌ		emotion	Uralic
1116	northeuralex-smj	JOY	ávvo	avːu͡ɔ	a vː uɔ		emotion	Uralic
1117	northeuralex-smj	JOY	sjålle	ʃɔlːɛ	ʃ ɔ lː ɛ		emotion	Uralic
1184	northeuralex-sme	JOY	illu	ilːʊ	i lː ʊ		emotion	Uralic
1250	northeuralex-smn	JOY	iḷo	ilo	i l o		emotion	Uralic
1312	northeuralex-sms	JOY	rämm	ramːɐ	r a mː ɐ		emotion	Uralic
1313	northeuralex-sms	JOY	kuärgg	kuarɡːɐ	k ua r gː ɐ		emotion	Uralic
1314	northeuralex-sms	JOY	räädast	raːdɒst	r aː d ɒ s t		emotion	Uralic
1378	northeuralex-sjd	JOY	ро̄а̄мм	roːaːmː	r oː aː mː		emotion	Uralic
1438	northeuralex-mrj	JOY	ӹвӹртӹмӓш	ɯvɯrtɯmæʃ	ɯ v ɯ r t ɯ m æ ʃ		emotion	Uralic
1506	northeuralex-mhr	JOY	куа́н	kuɑˑn	k u ɑˑ n		emotion	Uralic
1507	northeuralex-mhr	JOY	куаныма́ш	kuɑnɤmɑˑʃ	k u ɑ n ɤ m ɑˑ ʃ		emotion	Uralic
1570	northeuralex-mdf	JOY	ке́нярдема	keˑɲardʲema	k eˑ ɲ a r dʲ e m a		emotion	Uralic
1636	northeuralex-myv	JOY	кеняркс	keɲarks	k e ɲ a r k s		emotion	Uralic
1699	northeuralex-udm	JOY	шумпотон	ʃumpoton	ʃ u m p o t o n		emotion	Uralic
1758	northeuralex-koi	JOY	гаж	ɡaʒ	g a ʒ		emotion	Uralic
1759	northeuralex-koi	JOY	радъялӧм	radjaɫəm	r a d j a lˠ ə m		emotion	Uralic
1826	northeuralex-kpv	JOY	радлун	rɑdɫun	r ɑ d lˠ u n		emotion	Uralic
1891	northeuralex-hun	JOY	öröm	ørøm	ø r ø m		emotion	Uralic
1948	northeuralex-kca	JOY	амтап	amtap	a m t a p		emotion	Uralic
2010	northeuralex-mns	JOY	ся̄гт	sʲaːɣt	sʲ aː ɣ t		emotion	Uralic
2069	northeuralex-sel	JOY	өнтал	øntal	ø n t a l		emotion	Uralic
2132	northeuralex-yrk	JOY	мӑймбӑбцо	məjmbəbt͡soː	m ə j m b ə b ts oː		emotion	Uralic
2187	northeuralex-enf	JOY	эдэ	ɛdɛ	ɛ d ɛ		emotion	Uralic
2249	northeuralex-nio	JOY	няли	ɲɐʎi	ɲ ɐ ʎ i		emotion	Uralic
2311	northeuralex-ben	JOY	উল্লাস	ulːaʃ	u lː a ʃ		emotion	Indo-European
2402	northeuralex-hin	JOY	आनंद	aːnənd	aː n ə n d		emotion	Indo-European
2403	northeuralex-hin	JOY	प्रसन्नता	prəsənːtaː	p r ə s ə nː t aː		emotion	Indo-European
2472	northeuralex-pbu	JOY	خوشحالي	xuʃhɑˈli	x u ʃ h ɑ l i		emotion	Indo-European
2540	northeuralex-pes	JOY	شادی	ʃɒːdi	ʃ ɒː d i		emotion	Indo-European
2605	northeuralex-kmr	JOY	kêfxweşî	kefχwɛʃi	k e f χ w ɛ ʃ i		emotion	Indo-European
2667	northeuralex-oss	JOY	цин	t͡sin	ts i n		emotion	Indo-European
2668	northeuralex-oss	JOY	циндзинад	t͡sind͡zinad	ts i n dz i n a d		emotion	Indo-European
2733	northeuralex-hye	JOY	ուրախություն	uɾɑχutʰjun	u ɾ ɑ χ u tʰ j u n		emotion	Indo-European
2801	northeuralex-ell	JOY	χαρά	xara	x a r a		emotion	Indo-European
2866	northeuralex-sqi	JOY	gaz	ɡaz	g a z		emotion	Indo-European
2867	northeuralex-sqi	JOY	gëzim	ɡəzim	g ə z i m		emotion	Indo-European
2939	northeuralex-bul	JOY	радост	radɔst	r a d ɔ s t		emotion	Indo-European
3003	northeuralex-hrv	JOY	radost	râdɔːst	r a d ɔː s t		emotion	Indo-European
3065	northeuralex-slv	JOY	rádost	ra˨ːdɔst	r aː ² d ɔ s t		emotion	Indo-European
3066	northeuralex-slv	JOY	vesêlje	ʋɛse˦ːlɛ	ʋ ɛ s eː ⁴ l ɛ		emotion	Indo-European
3127	northeuralex-slk	JOY	radosť	radɔsc	r a d ɔ s c		emotion	Indo-European
3190	northeuralex-ces	JOY	radost	radost	r a d o s t		emotion	Indo-European
3255	northeuralex-pol	JOY	radość	ɾadɔɕt͡ɕ	ɾ a d ɔ ɕ tɕ		emotion	Indo-European
3315	northeuralex-ukr	JOY	радощі	rɑdɔʂʈ͡ʂji	r ɑ d ɔ ʂ ʈʂ j i		emotion	Indo-European
3380	northeuralex-bel	JOY	радасць	radast͡sʲ	r a d a s tsʲ		emotion	Indo-European
3444	northeuralex-rus	JOY	радость	raˑdəstʲ	r aˑ d ə s tʲ		emotion	Indo-European
3506	northeuralex-lit	JOY	džiaugsmas	dʒʲɛʊ̯ˑɡsmɐs	d ʒʲ ɛʊˑ g s m ɐ s		emotion	Indo-European
3573	northeuralex-lav	JOY	prieks	briɛ̯ks	b r iɛ k s		emotion	Indo-European
3636	northeuralex-isl	JOY	gleði	klɛðɪ	k l ɛ ð ɪ		emotion	Indo-European
3700	northeuralex-nor	JOY	glede	ˈɡleːdə	g l eː d ə		emotion	Indo-European
3761	northeuralex-swe	JOY	fröjd	frøjːd	f r ø jː d		emotion	Indo-European
3762	northeuralex-swe	JOY	glädje	ɡlɛdːjə	g l ɛ dː j ə		emotion	Indo-European
3821	northeuralex-dan	JOY	glæde	ˈɡlɛːðə	g l ɛː ð ə		emotion	Indo-European
3879	northeuralex-deu	JOY	Freude	fʁɔʏ̯də	f ʁ ɔʏ̯ d ə		emotion	Indo-European
3942	northeuralex-nld	JOY	vreugde	ˈv̥røːɣdə	v̥ r øː ɣ d ə		emotion	Indo-European
4003	northeuralex-eng	JOY	joy	ˈd͡ʒɔɪ	dʒ ɔ ɪ		emotion	Indo-European
4068	northeuralex-gle	JOY	áthas	aːhəsˠ	aː h ə sˠ		emotion	Indo-European
4131	northeuralex-cym	JOY	gorfoledd	ɡɔrvɔlɛð	g ɔ r v ɔ l ɛ ð		emotion	Indo-European
4190	northeuralex-bre	JOY	levenez	lɛvẽːnɛs	l ɛ v ẽː n ɛ s		emotion	Indo-European
4251	northeuralex-lat	JOY	gaudium	ɡaʊ̯dɪʊ̃	g aʊ d ɪʊ̃		emotion	Indo-European
4252	northeuralex-lat	JOY	laetitia	ɫaɛ̯tɪtɪa	lˠ aɛ t ɪ t ɪa		emotion	Indo-European
4313	northeuralex-fra	JOY	joie	ʒwa	ʒ w a		emotion	Indo-European
4314	northeuralex-fra	JOY	plaisir	plɛˈziːʁ	p l ɛ z iː ʁ		emotion	Indo-European
4377	northeuralex-cat	JOY	goig	ɡɔt͡ʃ	g ɔ tʃ		emotion	Indo-European
4378	northeuralex-cat	JOY	alegria	əɫəɣɾiə	ə lˠ ə ɣ ɾ i ə		emotion	Indo-European
4438	northeuralex-spa	JOY	placer	plaθeɾ	p l a θ e ɾ		emotion	Indo-European
4439	northeuralex-spa	JOY	alegría	aleɣɾia	a l e ɣ ɾ i a		emotion	Indo-European
4503	northeuralex-por	JOY	prazer	prɐˈzer	p r ɐ z e r		emotion	Indo-European
4504	northeuralex-por	JOY	alegria	ɐləˈɣriə	ɐ l ə ɣ r i ə		emotion	Indo-European
4568	northeuralex-ita	JOY	gioia	d͡ʒoia	dʒ oi a		emotion	Indo-European
4569	northeuralex-ita	JOY	piacere	piat͡ʃere	p i a tʃ e r e		emotion	Indo-European
4635	northeuralex-ron	JOY	bucurie	bukurje	b u k u r j e		emotion	Indo-European
4697	northeuralex-arb	JOY	فرح	faraħ	f a r a ħ		emotion	Afro-Asiatic
4698	northeuralex-arb	JOY	سرور	suruːr	s u r uː r		emotion	Afro-Asiatic
4758	northeuralex-heb	JOY	שמחה	simχa	s i m χ a		emotion	Afro-Asiatic
4818	northeuralex-cmn	JOY	愉快	y̌kʰuâɪ̯	y kʰ u ai ⁵¹		emotion	Sino-Tibetan
5920	kraftchadic-Angas	KIDNEY	di̵k	di̵k	d ɨ k		human body part	Afro-Asiatic
5967	kraftchadic-Ankwe	KIDNEY	ɗàrə̀m	ɗàrə̀m	ɗ a r ə m		human body part	Afro-Asiatic
6056	kraftchadic-Bade	KIDNEY	kúrsásíyáan	kúrsásíyáan	k u r s a s i j a a n		human body part	Afro-Asiatic
6103	kraftchadic-Banana	KIDNEY	gɩ̀lisà	gɩ̀lisà	g ɪ l i s a		human body part	Afro-Asiatic
6148	kraftchadic-Bananamouseye	KIDNEY	ufurano	ufurano	u f u r a n o		human body part	Afro-Asiatic
6196	kraftchadic-Boka	KIDNEY	ə̀lmumi	ə̀lmumi	ə l m u m i		human body part	Afro-Asiatic
6241	kraftchadic-Bolewa	KIDNEY	wòlu	wòlu	w o l u		human body part	Afro-Asiatic
6286	kraftchadic-Buli	KIDNEY	wəldɪ	wəldɪ	w ə l d ɪ		human body part	Afro-Asiatic
6333	kraftchadic-Bura	KIDNEY	kulši	kulši	k u l ʃ i		human body part	Afro-Asiatic
6376	kraftchadic-Burma	KIDNEY	dѵ̀ŋ	dѵ̀ŋ	d ⱱ ŋ		human body part	Afro-Asiatic
6422	kraftchadic-Cibak	KIDNEY	kwulsæ̀	kwulsæ̀	k w u l s æ		human body part	Afro-Asiatic
6468	kraftchadic-Cip	KIDNEY	dùgur	dùgur	d u g u r		human body part	Afro-Asiatic
6514	kraftchadic-Daba	KIDNEY	gùggùni̵dì̵wun	gùggùni̵dì̵wun	g u g g u n ɨ d ɨ w u n		human body part	Afro-Asiatic
6558	kraftchadic-Dera	KIDNEY	ɗondùmin	ɗondùmin	ɗ o n d u m i n		human body part	Afro-Asiatic
6653	kraftchadic-Dwot	KIDNEY	mbiyaˀ	mbiyaˀ	m b i j a ʔ		human body part	Afro-Asiatic
6699	kraftchadic-Faligili	KIDNEY	ɣwùlɩ̀sù	ɣwùlɩ̀sù	ɣ w u l ɪ s u		human body part	Afro-Asiatic
6746	kraftchadic-Falijilbu	KIDNEY	caràmbwuli	caràmbwuli	c a r a m b w u l i		human body part	Afro-Asiatic
6793	kraftchadic-Falikiria	KIDNEY	uwùr̃ši	uwùr̃ši	u w u r̃ ʃ i		human body part	Afro-Asiatic
6839	kraftchadic-Falimucella	KIDNEY	kwɔ̀kwùr̃ƚi	kwɔ̀kwùr̃ƚi	k w ɔ k w u r̃ lˠ i		human body part	Afro-Asiatic
6885	kraftchadic-Faliwagira	KIDNEY	mədzakùsùnɩn	mədzakùsùnɩn	m ə dz a k u s u n ɪ n		human body part	Afro-Asiatic
6932	kraftchadic-Gaanda	KIDNEY	kùlkùlarà	kùlkùlarà	k u l k u l a r a		human body part	Afro-Asiatic
6982	kraftchadic-Gava	KIDNEY	gwùlìsà	gwùlìsà	g w u l i s a		human body part	Afro-Asiatic
7027	kraftchadic-Geji	KIDNEY	milndìsi	milndìsi	m i l n d i s i		human body part	Afro-Asiatic
7117	kraftchadic-Gude	KIDNEY	xwɔ̀xwurƚà	xwɔ̀xwurƚà	x w ɔ x w u r lˠ a		human body part	Afro-Asiatic
7164	kraftchadic-Gudu	KIDNEY	mábɩ̀làkáːp	mábɩ̀làkáːp	m a b ɪ l a k aː p		human body part	Afro-Asiatic
7211	kraftchadic-Gabin	KIDNEY	wùnwundèle	wùnwundèle	w u n w u n d e l e		human body part	Afro-Asiatic
7260	kraftchadic-Glvda	KIDNEY	kwi̵š zì̵rà kwšila	kwi̵š zì̵rà kwšila	k w ɨ ʃ + z ɨ r a + k w ʃ i l a		human body part	Afro-Asiatic
7307	kraftchadic-Hausa	KIDNEY	ƙōdā̀	ƙōdā̀	kʼ o d aː		human body part	Afro-Asiatic
7354	kraftchadic-Higibaza	KIDNEY	fì̵nɩ̀kɩ̀tὲ	fì̵nɩ̀kɩ̀tὲ	f ɨ n ɪ k ɪ t ɛ		human body part	Afro-Asiatic
7401	kraftchadic-Higifutu	KIDNEY	gùrši	gùrši	g u r ʃ i		human body part	Afro-Asiatic
7491	kraftchadic-Higikamale	KIDNEY	ɣwùlùsɛ	ɣwùlùsɛ	ɣ w u l u s ɛ		human body part	Afro-Asiatic
7538	kraftchadic-Higinkafa	KIDNEY	gwùřɩ̀ši	gwùřɩ̀ši	g w u ɽ ɪ ʃ i		human body part	Afro-Asiatic
7587	kraftchadic-Hildi	KIDNEY	xušu	xušu	x u ʃ u		human body part	Afro-Asiatic
7636	kraftchadic-Hwona	KIDNEY	kwulìša	kwulìša	k w u l i ʃ a		human body part	Afro-Asiatic
7727	kraftchadic-Kilba	KIDNEY	hùšù	hùšù	h u ʃ u		human body part	Afro-Asiatic
7774	kraftchadic-Lamepeve	KIDNEY	ya rieɗ	ya rieɗ	j a + r i e ɗ		human body part	Afro-Asiatic
7821	kraftchadic-Mandara	KIDNEY	ŋwùlsə̀sè	ŋwùlsə̀sè	ŋ w u l s ə s e		human body part	Afro-Asiatic
7867	kraftchadic-Margi	KIDNEY	dəmci̵ka	dəmci̵ka	d ə m c ɨ k a		human body part	Afro-Asiatic
7916	kraftchadic-Massa	KIDNEY	furano	furano	f u r a n o		human body part	Afro-Asiatic
7917	kraftchadic-Massa	KIDNEY	fuuta	fuuta	f u u t a		human body part	Afro-Asiatic
7966	kraftchadic-Matakam	KIDNEY	kwaɗu ɓa	kwaɗu ɓa	k w a ɗ u + ɓ a		human body part	Afro-Asiatic
8013	kraftchadic-Mismezime	KIDNEY	vabaka	vabaka	v a b a k a		human body part	Afro-Asiatic
8059	kraftchadic-Miya	KIDNEY	gwə̀lə̀ŋjìcὲŋhn	gwə̀lə̀ŋjìcὲŋhn	g w ə l ə ŋ dʒ i c ɛ ŋ h n		human body part	Afro-Asiatic
8105	kraftchadic-Mwulyen	KIDNEY	ɗúgúrí	ɗúgúrí	ɗ u g u r i		human body part	Afro-Asiatic
8153	kraftchadic-Nakatsa	KIDNEY	gwələše	gwələše	g w ə l ə ʃ e		human body part	Afro-Asiatic
8199	kraftchadic-Ngamo	KIDNEY	ʔeʔedê	ʔeʔedê	ʔ e ʔ e d e		human body part	Afro-Asiatic
8244	kraftchadic-Ngizim	KIDNEY	kur̃sasiyà	kur̃sasiyà	k u r̃ s a s i j a		human body part	Afro-Asiatic
8289	kraftchadic-Ngwaxi	KIDNEY	kulši	kulši	k u l ʃ i		human body part	Afro-Asiatic
8374	kraftchadic-Pero	KIDNEY	ɗɔmɗɔ̀m	ɗɔmɗɔ̀m	ɗ ɔ m ɗ ɔ m		human body part	Afro-Asiatic
8412	kraftchadic-Piimdi	KIDNEY	wə̀dà wə̀da	wə̀dà wə̀da	w ə d a + w ə d a		human body part	Afro-Asiatic
8456	kraftchadic-Plci	KIDNEY	mbərli̵m	mbərli̵m	m b ə r l ɨ m		human body part	Afro-Asiatic
8502	kraftchadic-Seya	KIDNEY	mə̀gə̀mi	mə̀gə̀mi	m ə g ə m i		human body part	Afro-Asiatic
8547	kraftchadic-Sura	KIDNEY	ɗugur	ɗugur	ɗ u g u r		human body part	Afro-Asiatic
8595	kraftchadic-Tangale	KIDNEY	ɗwànâ	ɗwànâ	ɗ w a n a		human body part	Afro-Asiatic
8641	kraftchadic-Wamdiu	KIDNEY	bwušu	bwušu	b w u ʃ u		human body part	Afro-Asiatic
8694	kraftchadic-Westmargi	KIDNEY	guršəgə̀	guršəgə̀	g u r ʃ ə g ə		human body part	Afro-Asiatic
8769	kraftchadic-Zvana	KIDNEY	yàyìɣa	yàyìɣa	j a j i ɣ a		human body part	Afro-Asiatic
23	hantganbangime-Bankan_Tey	KNEE	kízì	kízì	k i z i		human body part	Dogon
61	hantganbangime-Ben_Tey	KNEE	sínjì:	sínjì:	s i n dʒ iː		human body part	Dogon
96	hantganbangime-Bunoge	KNEE	kùnjúgà	kùnjúgà	k u n dʒ u g a		human body part	Dogon
131	hantganbangime-Jamsay	KNEE	nɛ̀ŋɛ́	nɛ̀ŋɛ́	n ɛ ŋ ɛ		human body part	Dogon
168	hantganbangime-Mombo	KNEE	kúnjúgà	kúnjúgà	k u n dʒ u g a		human body part	Dogon
207	hantganbangime-Najamba	KNEE	nà: kínjì-ŋgè	nà:_kínjì-ŋgè	n aː + k i n dʒ i + ŋ g e		human body part	Dogon
246	hantganbangime-Nanga	KNEE	kùnjò kúnjô	kùnjò_kúnjô	k u n dʒ o + k u n dʒ o		human body part	Dogon
284	hantganbangime-Perge_Tegu	KNEE	nìŋgé	nìŋgé	n i ŋ g e		human body part	Dogon
323	hantganbangime-Tebul_Ure	KNEE	kúndú	kúndú	k u n d u		human body part	Dogon
361	hantganbangime-Tiranige_Diga	KNEE	kúnjúgɔ́	kúnjúgɔ́	k u n dʒ u g ɔ		human body part	Dogon
396	hantganbangime-Togo_Kan	KNEE	nèŋèrè kúⁿ	nèŋèrè_kúⁿ	n e ŋ e r e + k ũ		human body part	Dogon
434	hantganbangime-Tommo_So	KNEE	ànù yóŋóló	ànù_yóŋóló	a n u + j o ŋ o l o		human body part	Dogon
473	hantganbangime-Toro_Tegu	KNEE	nìŋó	nìŋó	n i ŋ o		human body part	Dogon
512	hantganbangime-Yanda_Dom	KNEE	kúnzú	kúnzú	k u n z u		human body part	Dogon
551	hantganbangime-Yorno_So	KNEE	yúŋóló	yúŋóló	j u ŋ o l o		human body part	Dogon
589	hantganbangime-Penange	KNEE	kùnjùgà	kùnjùgà	k u n dʒ u g a		human body part	Dogon
645	northeuralex-fin	KNEE	polvi	pɔlʋi	p ɔ l ʋ i		human body part	Uralic
714	northeuralex-krl	KNEE	polvi	pɔlvi	p ɔ l v i		human body part	Uralic
779	northeuralex-olo	KNEE	polvi	pɔlvi	p ɔ l v i		human body part	Uralic
847	northeuralex-vep	KNEE	komb	kɔmb	k ɔ m b		human body part	Uralic
848	northeuralex-vep	KNEE	pol'v	pɔlʲv	p ɔ lʲ v		human body part	Uralic
908	northeuralex-ekk	KNEE	põlv	pɤlv	p ɤ l v		human body part	Uralic
972	northeuralex-liv	KNEE	pūola	puːolɑ	p uː o l ɑ		human body part	Uralic
1035	northeuralex-sma	KNEE	boelve	puʌlβɛ	p u ʌ l β ɛ		human body part	Uralic
1103	northeuralex-smj	KNEE	buolvva	bʊu͡ɔlvːɑ	b ʊ uɔ l vː ɑ		human body part	Uralic
1170	northeuralex-sme	KNEE	čibbi	t͡ʃibpi	tʃ i b p i		human body part	Uralic
1171	northeuralex-sme	KNEE	veaŋki	ve̯æŋki	v eæ ŋ k i		human body part	Uralic
1237	northeuralex-smn	KNEE	iidâ	iːdɐ	iː d ɐ		human body part	Uralic
1300	northeuralex-sms	KNEE	puõlvv	puəlvːɐ	p uə l vː ɐ		human body part	Uralic
1364	northeuralex-sjd	KNEE	пуллв	pulːv	p u lː v		human body part	Uralic
1426	northeuralex-mrj	KNEE	пылвуй	pəlvuj	p ə l v u j		human body part	Uralic
1492	northeuralex-mhr	KNEE	пулву́й	pulvuˑj	p u l v uˑ j		human body part	Uralic
1555	northeuralex-mdf	KNEE	эль	elʲ	e lʲ		human body part	Uralic
1556	northeuralex-mdf	KNEE	пълма́нжа	pəlmaˑnʒa	p ə l m aˑ n ʒ a		human body part	Uralic
1622	northeuralex-myv	KNEE	эле	elʲe	e lʲ e		human body part	Uralic
1623	northeuralex-myv	KNEE	эзне	ezɲe	e z ɲ e		human body part	Uralic
1624	northeuralex-myv	KNEE	кумажа	kumaʒa	k u m a ʒ a		human body part	Uralic
1686	northeuralex-udm	KNEE	пыдес	pɨdʲes	p ɨ dʲ e s		human body part	Uralic
1746	northeuralex-koi	KNEE	пидзӧс	pidzəs	p i d z ə s		human body part	Uralic
1812	northeuralex-kpv	KNEE	пидзӧс	pid͡zəs	p i dz ə s		human body part	Uralic
1877	northeuralex-hun	KNEE	térd	teːrd	t eː r d		human body part	Uralic
1937	northeuralex-kca	KNEE	шанш	ʃanʃ	ʃ a n ʃ		human body part	Uralic
1998	northeuralex-mns	KNEE	са̄нспуӈк	saːnspuŋk	s aː n s p u ŋ k		human body part	Uralic
2058	northeuralex-sel	KNEE	пулы	pulɨ	p u l ɨ		human body part	Uralic
2120	northeuralex-yrk	KNEE	пулы	pulɨ	p u l ɨ		human body part	Uralic
2177	northeuralex-enf	KNEE	посе	pɔsʲɛ	p ɔ sʲ ɛ		human body part	Uralic
2237	northeuralex-nio	KNEE	хөагай	xʷaɐɡɐj	xʷ a ɐ g ɐ j		human body part	Uralic
2299	northeuralex-ben	KNEE	হাঁটু	ɦãʈu	ɦ ã ʈ u		human body part	Indo-European
2380	northeuralex-hin	KNEE	जानु	d͡ʒaːnʊ	dʒ aː n ʊ		human body part	Indo-European
2381	northeuralex-hin	KNEE	घुटना	ɡʰʊʈnaː	gʰ ʊ ʈ n aː		human body part	Indo-European
2459	northeuralex-pbu	KNEE	زنګون	zanˈɡun	z a n g u n		human body part	Indo-European
2524	northeuralex-pes	KNEE	زانو	zɒːnu	z ɒː n u		human body part	Indo-European
2592	northeuralex-kmr	KNEE	kabok	kabok	k a b o k		human body part	Indo-European
2653	northeuralex-oss	KNEE	уӕраг	wəraɡ	w ə r a g		human body part	Indo-European
2720	northeuralex-hye	KNEE	ծունկ	t͡suŋk	ts u ŋ k		human body part	Indo-European
2784	northeuralex-ell	KNEE	γόνατο	ɣonato	ɣ o n a t o		human body part	Indo-European
2853	northeuralex-sqi	KNEE	gju	ɟʊ	ɟ ʊ		human body part	Indo-European
2924	northeuralex-bul	KNEE	коляно	kɔʎanɔ	k ɔ ʎ a n ɔ		human body part	Indo-European
2990	northeuralex-hrv	KNEE	koljeno	kɔ̌ʎɛnɔ	k ɔ ʎ ɛ n ɔ		human body part	Indo-European
3053	northeuralex-slv	KNEE	koléno	kɔlɛ˨ːnɔ	k ɔ l ɛː ² n ɔ		human body part	Indo-European
3115	northeuralex-slk	KNEE	koleno	kɔɫɛnɔ	k ɔ lˠ ɛ n ɔ		human body part	Indo-European
3178	northeuralex-ces	KNEE	koleno	kolɛno	k o l ɛ n o		human body part	Indo-European
3243	northeuralex-pol	KNEE	kolano	kɔlanɔ	k ɔ l a n ɔ		human body part	Indo-European
3303	northeuralex-ukr	KNEE	коліно	kɔlʲinɔ	k ɔ lʲ i n ɔ		human body part	Indo-European
3364	northeuralex-bel	KNEE	калена	kalʲɛna	k a lʲ ɛ n a		human body part	Indo-European
3429	northeuralex-rus	KNEE	колено	kɐleˑnə	k ɐ l eˑ n ə		human body part	Indo-European
3493	northeuralex-lit	KNEE	kelis	kɛ̌lʲɪs	k ɛ lʲ ɪ s		human body part	Indo-European
3559	northeuralex-lav	KNEE	celis	t͡sɛlis	ts ɛ l i s		human body part	Indo-European
3622	northeuralex-isl	KNEE	kné	kʰnjɛ	kʰ n j ɛ		human body part	Indo-European
3685	northeuralex-nor	KNEE	kne	kneː	k n eː		human body part	Indo-European
3748	northeuralex-swe	KNEE	knä	knɛː	k n ɛː		human body part	Indo-European
3808	northeuralex-dan	KNEE	knæ	knɛːˀ	k n ɛː ʔ		human body part	Indo-European
3867	northeuralex-deu	KNEE	Knie	kniː	k n iː		human body part	Indo-European
3928	northeuralex-nld	KNEE	knie	kniː	k n iː		human body part	Indo-European
3991	northeuralex-eng	KNEE	knee	niː	n iː		human body part	Indo-European
4053	northeuralex-gle	KNEE	glúin	ɡl̪ˠuːnʲ	g l̪ˠ uː nʲ		human body part	Indo-European
4118	northeuralex-cym	KNEE	glin	ɡlɪn	g l ɪ n		human body part	Indo-European
4178	northeuralex-bre	KNEE	glin	ɡliːn	g l iː n		human body part	Indo-European
4237	northeuralex-lat	KNEE	genu	ɡɛnʊ	g ɛ n ʊ		human body part	Indo-European
4301	northeuralex-fra	KNEE	genou	ʒəˈnu	ʒ ə n u		human body part	Indo-European
4365	northeuralex-cat	KNEE	genoll	ʒənɔʎ	ʒ ə n ɔ ʎ		human body part	Indo-European
4425	northeuralex-spa	KNEE	rodilla	ɾoðiʝa	ɾ o ð i ʝ a		human body part	Indo-European
4491	northeuralex-por	KNEE	joelho	ˈʒweʎu	ʒ w e ʎ u		human body part	Indo-European
4556	northeuralex-ita	KNEE	ginocchio	d͡ʒinokːjo	dʒ i n o kː j o		human body part	Indo-European
